,logFC,logCPM,LR,PValue,DE,FDR
1:85423964|85542992,2.78203541516764,-4.52231595183291,1.32833774772121,0.249101149573539,0,0.658368662986791
11:4048371|4053463,-3.06893976706451,-4.81592264058724,1.3079239456685,0.252770880548268,0,0.658368662986791
1:139786293|139819430,-2.64980106960995,-4.21483309471072,1.29637235836385,0.254876918783357,0,0.658368662986791
11:58092294|58105996,2.66347742778462,-4.51729024302256,1.26935170463757,0.259888334895944,0,0.658368662986791
6:121863504|121930420,-3.09711735779967,-4.0839284315547,1.25397358328648,0.262794899277802,0,0.658368662986791
10:22161590|22183197,2.48273298157267,-4.46764810582034,1.23648383597472,0.266149782003065,0,0.658368662986791
1:160822888|160823025,-2.92721896228025,-4.85142544553411,1.23612146456674,0.266219853578567,0,0.658368662986791
3:82951084|82951612,2.42887233990332,-4.07685862157447,1.20236005233549,0.272850489621655,0,0.658368662986791
5:121933001|121949675,-2.60526151090839,-4.59202198086357,1.2004544849148,0.273230860326767,0,0.658368662986791
11:116062984|116063163,-2.49248290380942,-4.51959908661082,1.17748903422885,0.277867771695215,0,0.658368662986791
1:173707491|173765592,-2.36267863939522,-3.38403530965465,1.14042306397705,0.285562949727223,0,0.658368662986791
2:157966063|157966272,2.43064820813408,-4.56131144754984,1.10518453692616,0.29313112396262,0,0.658368662986791
12:103698220|103786414,2.47633137182111,-4.65905155703142,1.10071647127354,0.294108922577893,0,0.658368662986791
2:84603485|84603744,2.47633137182111,-4.65905155703142,1.10071647127354,0.294108922577893,0,0.658368662986791
6:68098499|68247556,2.61932005718032,-4.93103751195392,1.07208461710773,0.300475054508218,0,0.658368662986791
12:104217731|104375566,1.97977988009748,-4.30572418693298,1.04360208366319,0.306985199863495,0,0.658368662986791
12:103730927|103861462,-2.3724118907437,-0.688068744312509,1.03971454658058,0.307887870109867,0,0.658368662986791
3:94546232|94630211,2.89500887558659,-3.85752241443475,1.0139131401122,0.3139671934563,0,0.658368662986791
2:4932176|4932329,-2.31758543166578,-4.67437559538633,1.00676621535322,0.31567880207849,0,0.658368662986791
19:38106851|38112550,-2.32033919945773,-4.73475845329692,0.998403373617384,0.317697153369743,0,0.658368662986791
4:49536800|49538282,-2.32033919945773,-4.73475845329692,0.998403373617384,0.317697153369743,0,0.658368662986791
2:122272043|122316571,2.31450377127235,-4.70197241609817,0.993218700419425,0.318956966410685,0,0.658368662986791
4:62003441|62066480,2.31450377127235,-4.70197241609817,0.993218700419425,0.318956966410685,0,0.658368662986791
8:125291003|125291158,2.31450377127235,-4.70197241609817,0.993218700419425,0.318956966410685,0,0.658368662986791
1:173740380|173805003,-2.72644754329179,-2.980803370397,0.961330431727706,0.326851903962737,0,0.658368662986791
11:86521339|86521490,-2.1264612478188,-4.53540190402805,0.956688121771843,0.328022716046145,0,0.658368662986791
17:36352341|36421027,2.12900106521315,-4.53419566830636,0.95213841590032,0.329175578626763,0,0.658368662986791
10:51357663|51367814,2.10487744816872,-4.51915743318467,0.941411949650087,0.331914988691514,0,0.658368662986791
11:120451516|120452083,-2.21844920572367,-4.75520740808923,0.932520730829431,0.334208770252769,0,0.658368662986791
12:103698220|103698406,-2.21844920572367,-4.75520740808923,0.932520730829431,0.334208770252769,0,0.658368662986791
2:134364905|134372717,-2.21844920572367,-4.75520740808923,0.932520730829431,0.334208770252769,0,0.658368662986791
Y:90750411|90804686,1.67035134419354,-1.96179350935587,0.920704562013358,0.33729004527652,0,0.658368662986791
18:60521331|60572570,2.20357952081273,-4.74258314062416,0.91419482853991,0.339003851699001,0,0.658368662986791
9:46141197|46141598,2.20357952081273,-4.74258314062416,0.91419482853991,0.339003851699001,0,0.658368662986791
3:94542716|94629281,-2.13869844679965,-4.67122811224027,0.909353356440655,0.340286050504838,0,0.658368662986791
